run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,median_default_params
359955,2,10,19,0.771,0.793,14.547,6.626,5.0,1045.365,23.091,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.5
359955,2,10,20,0.771,0.793,14.055,6.558,5.0,1006.475,22.369,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,5.0
359955,2,10,21,0.771,0.793,13.609,6.497,5.0,969.955,21.723,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,22,0.772,0.793,13.165,6.44,5.0,936.103,21.119,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,23,0.772,0.793,12.779,6.392,5.0,904.552,20.561,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,24,0.772,0.793,12.423,6.342,5.0,874.966,20.054,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,25,0.772,0.787,12.131,6.282,5.0,847.86,19.555,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,26,0.773,0.787,11.835,6.227,5.0,822.357,19.09,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,27,0.773,0.787,11.539,6.181,5.0,798.121,18.686,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,28,0.773,0.787,11.243,6.137,5.0,775.005,18.296,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,4.0
359955,2,10,29,0.773,0.787,10.98,6.11,5.0,752.763,17.954,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,30,0.774,0.787,10.716,6.082,5.0,731.733,17.635,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,31,0.774,0.787,10.459,6.06,5.0,711.838,17.335,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,32,0.774,0.787,10.242,6.034,5.0,693.166,17.054,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,33,0.774,0.787,10.04,6.009,5.0,675.443,16.783,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,34,0.774,0.787,9.851,5.978,5.0,658.885,16.53,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,35,0.774,0.787,9.642,5.956,5.0,642.577,16.304,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,36,0.774,0.787,9.482,5.922,5.0,627.868,16.092,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,37,0.773,0.787,9.314,5.893,5.0,613.158,15.891,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,38,0.773,0.787,9.16,5.863,5.0,599.568,15.705,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,39,0.773,0.787,9.037,5.828,5.0,586.238,15.519,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,40,0.773,0.787,8.899,5.801,5.0,573.417,15.345,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,41,0.772,0.787,8.777,5.771,5.0,561.322,15.163,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,42,0.772,0.787,8.656,5.742,5.0,549.787,14.993,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,43,0.772,0.787,8.532,5.721,5.0,538.61,14.855,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,44,0.772,0.787,8.407,5.699,5.0,527.773,14.718,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,45,0.771,0.787,8.288,5.682,5.0,517.524,14.581,7.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,46,0.771,0.793,8.139,5.673,5.0,507.418,14.464,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,47,0.771,0.807,8.067,5.659,5.0,497.953,14.342,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,48,0.771,0.807,7.95,5.651,5.0,488.834,14.253,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,49,0.771,0.807,7.865,5.635,5.0,480.221,14.145,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,50,0.771,0.807,7.758,5.627,5.0,471.507,14.053,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,51,0.771,0.807,7.68,5.62,5.0,463.658,13.968,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,52,0.77,0.8,7.577,5.617,5.0,455.433,13.891,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,53,0.77,0.8,7.489,5.614,5.0,448.077,13.817,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,54,0.77,0.8,7.408,5.623,5.0,440.524,13.772,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,55,0.77,0.8,7.336,5.632,5.0,433.539,13.756,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,56,0.77,0.8,7.266,5.645,5.0,426.401,13.726,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,57,0.77,0.8,7.198,5.652,5.0,419.58,13.684,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,58,0.77,0.807,7.121,5.661,5.0,413.196,13.65,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,2.0
359955,2,10,59,0.77,0.807,7.047,5.67,5.0,406.724,13.611,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,60,0.77,0.8,6.972,5.683,5.0,400.394,13.583,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,61,0.769,0.8,6.912,5.691,5.0,394.307,13.541,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,62,0.769,0.8,6.847,5.702,5.0,388.39,13.515,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,63,0.769,0.8,6.798,5.713,5.0,382.889,13.502,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,64,0.769,0.8,6.748,5.721,5.0,378.061,13.478,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,65,0.769,0.8,6.687,5.729,5.0,372.632,13.446,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,66,0.769,0.8,6.63,5.736,5.0,367.402,13.415,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,67,0.769,0.8,6.596,5.743,5.0,362.59,13.387,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,68,0.769,0.793,6.541,5.746,5.0,357.666,13.35,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,69,0.769,0.793,6.486,5.753,5.0,353.321,13.331,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
359955,2,10,70,0.768,0.793,6.446,5.761,5.0,348.717,13.311,8.0,0.76,3.47,14.23,14.0,51.499,96.397,96.0,0.72,3.0
