run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg
168911,17,10,43,0.755,0.787,41.198,8.732,6.0,6726.732,48.421,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,44,0.755,0.787,41.318,8.742,6.0,6747.165,48.52,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,45,0.755,0.787,41.079,8.727,6.0,6713.744,48.351,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,46,0.755,0.787,40.968,8.73,6.0,6682.994,48.342,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,47,0.755,0.789,40.855,8.742,6.0,6689.736,48.443,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,48,0.755,0.791,40.811,8.745,6.0,6699.311,48.47,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,17,10,49,0.755,0.791,40.705,8.753,6.0,6750.159,48.571,13.0,0.806,6.935,21.957,22.0,187.219,304.571,305.0,0.716
168911,6,25,0,0.771,0.814,38.012,8.74,7.0,3103.942,36.91,13.5,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,1,0.771,0.814,38.012,8.74,7.0,3103.942,36.91,13.5,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,2,0.771,0.814,42.283,8.883,7.0,4455.11,40.017,13.5,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,3,0.77,0.817,41.779,8.818,7.0,4496.153,39.795,14.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,4,0.77,0.817,41.304,8.544,6.0,4393.352,38.06,12.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,5,0.77,0.816,42.5,8.497,6.0,5344.514,40.403,12.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,6,0.77,0.816,41.279,8.34,6.0,5059.458,38.751,12.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,7,0.77,0.816,42.8,8.51,6.0,5378.769,40.384,12.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,8,0.771,0.814,41.901,8.449,6.0,5346.646,39.7,12.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,9,0.77,0.814,43.982,8.619,6.0,6131.829,42.573,13.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,10,0.77,0.816,44.309,8.782,6.0,6144.788,43.495,14.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,11,0.771,0.814,45.054,8.857,6.0,6271.007,43.994,14.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,12,0.771,0.814,45.502,8.956,6.0,6138.037,44.003,14.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,13,0.771,0.814,45.169,8.95,6.0,5966.173,43.668,14.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,14,0.771,0.812,45.21,8.941,6.0,6010.502,43.704,14.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,15,0.771,0.812,45.279,8.989,6.0,6060.89,43.969,14.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,16,0.771,0.812,44.775,8.971,7.0,5919.414,43.446,14.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,17,0.771,0.812,45.615,9.041,7.0,6232.509,44.566,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,18,0.77,0.812,45.897,9.055,7.0,6139.376,44.401,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,19,0.771,0.812,46.429,9.061,7.0,6297.451,44.816,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,20,0.77,0.812,46.585,9.097,7.0,6399.661,45.35,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,21,0.77,0.812,46.392,9.116,7.0,6298.761,45.317,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,22,0.77,0.812,46.234,9.14,7.0,6253.314,45.381,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,23,0.771,0.812,46.216,9.157,7.0,6173.313,45.286,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,24,0.771,0.812,46.06,9.14,7.0,6243.492,45.37,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,25,0.771,0.812,45.949,9.15,7.0,6262.644,45.464,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,26,0.771,0.812,46.255,9.237,7.0,6308.697,45.936,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
