run_id,generation,avg_tree_test_acc,ensemble_train_acc,ensemble_test_acc,height_var,leaves_var,RF_baseline
190146,28,0.6717,0.9961,0.7294,8.9,839.64,0.7647058823529411
190146,29,0.6719,0.9974,0.7294,8.8,841.33,0.7647058823529411
190146,30,0.672,0.9974,0.7294,8.75,842.5,0.7647058823529411
190146,31,0.6723,0.9974,0.7412,8.7,841.0,0.7647058823529411
190146,32,0.6725,0.9974,0.7412,8.64,839.87,0.7647058823529411
190146,33,0.6727,0.9974,0.7412,8.56,835.74,0.7647058823529411
190146,34,0.6729,0.9974,0.7412,8.51,834.0,0.7647058823529411
190146,35,0.6731,0.9974,0.7412,8.45,829.6,0.7647058823529411
190146,36,0.6733,0.9974,0.7412,8.35,822.24,0.7647058823529411
190146,37,0.6734,0.9974,0.7412,8.31,816.33,0.7647058823529411
190146,38,0.6733,0.9974,0.7412,8.27,811.31,0.7647058823529411
190146,39,0.6735,0.9974,0.7412,8.2,804.12,0.7647058823529411
190146,40,0.6736,0.9974,0.7412,8.19,800.62,0.7647058823529411
190146,41,0.6737,0.9974,0.7294,8.15,794.66,0.7647058823529411
190146,42,0.6739,0.9974,0.7294,8.09,787.61,0.7647058823529411
190146,43,0.674,0.9974,0.7294,8.04,780.1,0.7647058823529411
190146,44,0.6741,0.9974,0.7294,7.97,773.28,0.7647058823529411
