run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg
359955,14,2,39,0.712,0.74,3.128,14.133,14.0,48.955,94.604,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,40,0.712,0.74,3.109,14.133,14.0,48.655,94.621,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,41,0.711,0.74,3.094,14.135,14.0,48.689,94.614,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,42,0.711,0.74,3.093,14.133,14.0,48.87,94.631,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,43,0.711,0.74,3.094,14.142,14.0,49.012,94.628,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,44,0.711,0.74,3.079,14.139,14.0,49.353,94.627,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,45,0.711,0.74,3.076,14.135,14.0,49.607,94.615,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,46,0.712,0.74,3.058,14.134,14.0,49.497,94.609,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,47,0.711,0.74,3.044,14.136,14.0,49.499,94.616,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,48,0.712,0.74,3.071,14.136,14.0,49.631,94.594,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,49,0.711,0.74,3.055,14.137,14.0,49.623,94.605,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,50,0.712,0.74,3.042,14.136,14.0,49.693,94.607,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,51,0.712,0.74,3.057,14.138,14.0,49.723,94.588,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,52,0.712,0.74,3.08,14.142,14.0,49.626,94.563,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,53,0.712,0.74,3.079,14.138,14.0,49.716,94.56,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,54,0.711,0.74,3.088,14.135,14.0,49.677,94.541,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,55,0.711,0.74,3.076,14.137,14.0,49.4,94.546,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,56,0.711,0.74,3.076,14.131,14.0,49.231,94.544,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,57,0.711,0.74,3.063,14.129,14.0,49.485,94.552,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,58,0.711,0.74,3.06,14.131,14.0,49.494,94.552,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,59,0.711,0.74,3.066,14.135,14.0,49.467,94.543,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,60,0.711,0.74,3.058,14.132,14.0,49.287,94.535,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,61,0.711,0.74,3.051,14.131,14.0,49.256,94.521,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,62,0.711,0.74,3.045,14.135,14.0,49.35,94.519,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,63,0.711,0.74,3.045,14.138,14.0,49.384,94.521,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,64,0.711,0.74,3.039,14.138,14.0,49.493,94.508,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,65,0.711,0.74,3.045,14.136,14.0,49.435,94.501,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,66,0.711,0.74,3.049,14.137,14.0,49.408,94.496,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,67,0.711,0.74,3.061,14.136,14.0,49.484,94.496,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,68,0.711,0.74,3.053,14.137,14.0,49.558,94.506,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,69,0.711,0.74,3.05,14.131,14.0,49.467,94.508,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,70,0.711,0.74,3.054,14.131,14.0,49.44,94.504,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,71,0.711,0.74,3.047,14.129,14.0,49.344,94.491,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,72,0.711,0.74,3.056,14.129,14.0,49.212,94.488,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,73,0.711,0.74,3.065,14.129,14.0,49.219,94.474,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,74,0.711,0.74,3.061,14.127,14.0,49.282,94.476,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,75,0.711,0.74,3.057,14.125,14.0,49.231,94.478,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,76,0.711,0.74,3.063,14.13,14.0,49.358,94.488,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,77,0.711,0.74,3.064,14.128,14.0,49.551,94.493,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,78,0.711,0.74,3.063,14.126,14.0,49.372,94.493,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,79,0.711,0.74,3.065,14.128,14.0,49.379,94.494,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,80,0.711,0.74,3.068,14.127,14.0,49.324,94.498,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,81,0.711,0.74,3.063,14.12,14.0,49.336,94.497,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,82,0.711,0.74,3.065,14.12,14.0,49.436,94.475,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
359955,14,2,83,0.711,0.74,3.062,14.119,14.0,49.502,94.465,95.0,0.76,3.152,14.127,14.0,49.422,94.731,95.0,0.721
