run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_train_acc,ensemble_test_acc,height_var,leaves_var,RF_baseline,RF_height
359954,13,50,20,0.533,0.716,0.676,7.508,58.461,0.703,5.718
359954,13,50,21,0.533,0.716,0.676,7.525,58.636,0.703,5.718
359954,13,50,22,0.533,0.715,0.676,7.539,58.522,0.703,5.718
359954,13,50,23,0.533,0.715,0.676,7.622,59.168,0.703,5.718
359954,13,50,24,0.533,0.715,0.676,7.627,58.98,0.703,5.718
359954,13,50,25,0.533,0.713,0.676,7.681,59.217,0.703,5.718
359954,13,50,26,0.533,0.713,0.676,7.689,59.353,0.703,5.718
359954,13,50,27,0.533,0.713,0.676,7.643,59.494,0.703,5.718
359954,13,50,28,0.534,0.715,0.676,7.648,60.006,0.703,5.718
359954,13,50,29,0.535,0.718,0.676,7.642,60.396,0.703,5.718
359954,13,50,30,0.535,0.718,0.676,7.635,60.484,0.703,5.718
359954,13,50,31,0.535,0.716,0.676,7.558,60.784,0.703,5.718
359954,13,50,32,0.536,0.716,0.676,7.444,60.431,0.703,5.718
359954,13,50,33,0.537,0.718,0.676,7.336,60.244,0.703,5.718
359954,13,50,34,0.538,0.72,0.676,7.211,59.859,0.703,5.718
359954,13,50,35,0.538,0.722,0.676,7.087,59.3,0.703,5.718
359954,13,50,36,0.539,0.722,0.676,6.975,58.688,0.703,5.718
359954,13,50,37,0.539,0.724,0.676,6.865,58.104,0.703,5.718
359954,13,50,38,0.54,0.724,0.676,6.762,57.337,0.703,5.718
359954,13,50,39,0.541,0.722,0.676,6.658,56.76,0.703,5.718
359954,13,50,40,0.541,0.724,0.676,6.564,56.188,0.703,5.718
359954,13,50,41,0.542,0.722,0.676,6.476,56.049,0.703,5.718
359954,13,50,42,0.542,0.72,0.676,6.39,55.837,0.703,5.718
359954,13,50,43,0.542,0.72,0.676,6.329,55.846,0.703,5.718
359954,13,50,44,0.543,0.72,0.676,6.246,55.562,0.703,5.718
359954,13,50,45,0.543,0.72,0.676,6.184,55.217,0.703,5.718
359954,13,50,46,0.544,0.72,0.676,6.155,54.649,0.703,5.718
359954,13,50,47,0.544,0.72,0.676,6.112,54.264,0.703,5.718
359954,13,50,48,0.544,0.72,0.676,6.047,54.054,0.703,5.718
359954,13,50,49,0.545,0.722,0.676,5.985,54.102,0.703,5.718
359959,10,2,0,0.446,0.427,0.426,7.062,52.293,0.527,2.655
359959,10,2,1,0.446,0.427,0.426,7.062,52.293,0.527,2.655
359959,10,2,2,0.448,0.427,0.426,7.782,60.57,0.527,2.655
359959,10,2,3,0.45,0.427,0.426,8.795,73.818,0.527,2.655
359959,10,2,4,0.452,0.427,0.426,9.325,80.114,0.527,2.655
359959,10,2,5,0.455,0.427,0.426,9.959,86.682,0.527,2.655
359959,10,2,6,0.457,0.427,0.426,10.564,98.68,0.527,2.655
359959,10,2,7,0.46,0.427,0.426,11.317,111.231,0.527,2.655
359959,10,2,8,0.462,0.427,0.426,11.808,119.46,0.527,2.655
359959,10,2,9,0.465,0.427,0.426,12.422,126.986,0.527,2.655
359959,10,2,10,0.467,0.427,0.426,12.786,131.961,0.527,2.655
359959,10,2,11,0.467,0.427,0.426,12.91,133.416,0.527,2.655
359959,10,2,12,0.468,0.427,0.426,13.108,136.207,0.527,2.655
359959,10,2,13,0.469,0.427,0.426,13.306,138.884,0.527,2.655
359959,10,2,14,0.469,0.427,0.426,13.529,142.415,0.527,2.655
359959,10,2,15,0.47,0.427,0.426,13.789,146.619,0.527,2.655
359959,10,2,16,0.471,0.427,0.426,14.158,151.188,0.527,2.655
359959,10,2,17,0.471,0.43,0.426,14.337,152.269,0.527,2.655
359959,10,2,18,0.472,0.432,0.426,14.45,155.346,0.527,2.655
359959,10,2,19,0.472,0.439,0.432,14.472,158.998,0.527,2.655
359959,10,2,20,0.473,0.443,0.432,14.502,160.081,0.527,2.655
359959,10,2,21,0.473,0.447,0.439,14.483,160.043,0.527,2.655
359959,10,2,22,0.473,0.457,0.439,14.443,159.818,0.527,2.655
359959,10,2,23,0.474,0.457,0.439,14.409,158.208,0.527,2.655
359959,10,2,24,0.475,0.459,0.439,14.321,156.198,0.527,2.655
359959,10,2,25,0.475,0.469,0.446,14.182,154.405,0.527,2.655
359959,10,2,26,0.476,0.474,0.446,14.092,153.164,0.527,2.655
359959,10,2,27,0.476,0.479,0.446,13.982,151.495,0.527,2.655
359959,10,2,28,0.477,0.485,0.453,13.947,150.574,0.527,2.655
359959,10,2,29,0.477,0.488,0.453,13.849,149.375,0.527,2.655
359959,10,2,30,0.477,0.489,0.453,13.76,148.147,0.527,2.655
359959,10,2,31,0.477,0.487,0.453,13.667,147.187,0.527,2.655
359959,10,2,32,0.477,0.491,0.473,13.586,145.604,0.527,2.655
359959,10,2,33,0.477,0.491,0.466,13.515,144.52,0.527,2.655
359959,10,2,34,0.477,0.492,0.473,13.459,143.371,0.527,2.655
359959,10,2,35,0.477,0.494,0.473,13.373,142.449,0.527,2.655
359959,10,2,36,0.477,0.494,0.473,13.34,142.612,0.527,2.655
359959,10,2,37,0.477,0.493,0.473,13.313,142.805,0.527,2.655
359959,10,2,38,0.477,0.493,0.473,13.299,142.55,0.527,2.655
359959,10,2,39,0.477,0.496,0.48,13.318,142.507,0.527,2.655
359959,10,2,40,0.477,0.498,0.48,13.35,142.338,0.527,2.655
359959,10,2,41,0.478,0.502,0.48,13.345,141.838,0.527,2.655
359959,10,2,42,0.478,0.505,0.48,13.349,141.254,0.527,2.655
359959,10,2,43,0.478,0.506,0.48,13.341,140.707,0.527,2.655
359959,10,2,44,0.479,0.51,0.507,13.304,139.826,0.527,2.655
359959,10,2,45,0.479,0.512,0.507,13.232,138.685,0.527,2.655
359959,10,2,46,0.479,0.515,0.507,13.172,137.545,0.527,2.655
359959,10,2,47,0.479,0.516,0.507,13.141,136.794,0.527,2.655
359959,10,2,48,0.479,0.514,0.507,13.147,136.391,0.527,2.655
359959,10,2,49,0.479,0.511,0.507,13.1,135.613,0.527,2.655
359954,16,25,0,0.438,0.429,0.446,7.405,40.694,0.635,5.425
359954,16,25,1,0.438,0.429,0.446,7.405,40.694,0.635,5.425
359954,16,25,2,0.465,0.473,0.486,8.448,56.557,0.635,5.425
359954,16,25,3,0.477,0.49,0.5,8.535,53.314,0.635,5.425
359954,16,25,4,0.484,0.541,0.514,8.339,54.074,0.635,5.425
359954,16,25,5,0.489,0.569,0.554,8.53,55.996,0.635,5.425
359954,16,25,6,0.497,0.618,0.554,8.61,56.871,0.635,5.425
359954,16,25,7,0.501,0.645,0.581,8.646,60.16,0.635,5.425
359954,16,25,8,0.503,0.66,0.595,8.725,61.745,0.635,5.425
359954,16,25,9,0.504,0.673,0.595,8.828,61.721,0.635,5.425
359954,16,25,10,0.505,0.679,0.608,8.985,63.946,0.635,5.425
359954,16,25,11,0.506,0.681,0.608,9.191,66.029,0.635,5.425
359954,16,25,12,0.508,0.69,0.622,9.275,68.576,0.635,5.425
359954,16,25,13,0.509,0.694,0.622,9.299,67.909,0.635,5.425
359954,16,25,14,0.507,0.694,0.622,9.396,67.974,0.635,5.425
359954,16,25,15,0.505,0.694,0.595,9.685,71.598,0.635,5.425
359954,16,25,16,0.504,0.696,0.608,9.925,75.549,0.635,5.425
359954,16,25,17,0.504,0.699,0.595,10.069,77.312,0.635,5.425
359954,16,25,18,0.505,0.703,0.595,10.143,79.961,0.635,5.425
359954,16,25,19,0.505,0.709,0.608,10.123,81.147,0.635,5.425
359954,16,25,20,0.505,0.707,0.622,10.169,83.264,0.635,5.425
359954,16,25,21,0.506,0.715,0.622,10.146,84.609,0.635,5.425
359954,16,25,22,0.506,0.718,0.622,10.108,84.87,0.635,5.425
359954,16,25,23,0.507,0.716,0.622,10.056,84.712,0.635,5.425
359954,16,25,24,0.508,0.718,0.622,10.035,84.903,0.635,5.425
359954,16,25,25,0.508,0.716,0.622,9.975,84.447,0.635,5.425
359954,16,25,26,0.508,0.713,0.622,9.964,84.565,0.635,5.425
359954,16,25,27,0.509,0.715,0.622,9.959,86.311,0.635,5.425
359954,16,25,28,0.509,0.713,0.622,9.971,87.339,0.635,5.425
359954,16,25,29,0.509,0.715,0.622,9.924,88.835,0.635,5.425
359954,16,25,30,0.508,0.711,0.622,9.932,89.769,0.635,5.425
359954,16,25,31,0.509,0.709,0.635,9.871,90.407,0.635,5.425
359954,16,25,32,0.509,0.709,0.635,9.896,91.908,0.635,5.425
359954,16,25,33,0.509,0.709,0.649,9.936,92.754,0.635,5.425
359954,16,25,34,0.51,0.711,0.649,9.923,93.493,0.635,5.425
359954,16,25,35,0.51,0.713,0.649,9.89,93.493,0.635,5.425
359954,16,25,36,0.512,0.715,0.649,9.842,93.169,0.635,5.425
359954,16,25,37,0.513,0.713,0.649,9.804,92.653,0.635,5.425
359954,16,25,38,0.513,0.713,0.635,9.745,92.534,0.635,5.425
359954,16,25,39,0.514,0.715,0.622,9.704,92.168,0.635,5.425
359954,16,25,40,0.515,0.716,0.622,9.631,91.771,0.635,5.425
359954,16,25,41,0.515,0.72,0.622,9.603,91.335,0.635,5.425
359954,16,25,42,0.516,0.722,0.622,9.558,91.352,0.635,5.425
359954,16,25,43,0.517,0.728,0.622,9.534,91.712,0.635,5.425
359954,16,25,44,0.517,0.728,0.622,9.523,92.287,0.635,5.425
359954,16,25,45,0.519,0.728,0.622,9.45,92.165,0.635,5.425
359954,16,25,46,0.519,0.728,0.622,9.425,92.244,0.635,5.425
359954,16,25,47,0.52,0.728,0.622,9.409,92.292,0.635,5.425
359954,16,25,48,0.52,0.728,0.635,9.411,92.445,0.635,5.425
359954,16,25,49,0.52,0.728,0.635,9.393,92.937,0.635,5.425
359954,12,2,0,0.46,0.467,0.486,6.162,33.524,0.622,5.927
359954,12,2,1,0.46,0.467,0.486,6.162,33.524,0.622,5.927
359954,12,2,2,0.464,0.478,0.5,6.423,37.771,0.622,5.927
359954,12,2,3,0.467,0.486,0.5,6.476,35.247,0.622,5.927
359954,12,2,4,0.471,0.501,0.5,6.67,33.608,0.622,5.927
359954,12,2,5,0.474,0.512,0.5,6.759,32.629,0.622,5.927
359954,12,2,6,0.478,0.533,0.527,6.82,33.162,0.622,5.927
359954,12,2,7,0.483,0.548,0.541,6.874,34.312,0.622,5.927
359954,12,2,8,0.486,0.561,0.554,6.862,37.169,0.622,5.927
359954,12,2,9,0.487,0.565,0.554,6.824,37.38,0.622,5.927
359954,12,2,10,0.487,0.573,0.554,6.896,36.982,0.622,5.927
359954,12,2,11,0.489,0.575,0.554,6.813,39.358,0.622,5.927
359954,12,2,12,0.489,0.575,0.554,6.886,42.3,0.622,5.927
359954,12,2,13,0.49,0.584,0.554,6.936,43.361,0.622,5.927
359954,12,2,14,0.489,0.58,0.554,6.977,43.169,0.622,5.927
359954,12,2,15,0.49,0.582,0.554,7.028,43.189,0.622,5.927
359954,12,2,16,0.491,0.584,0.554,7.086,43.718,0.622,5.927
359954,12,2,17,0.492,0.586,0.554,7.07,43.4,0.622,5.927
359954,12,2,18,0.492,0.586,0.554,7.103,43.838,0.622,5.927
359954,12,2,19,0.492,0.594,0.554,7.099,46.036,0.622,5.927
359954,12,2,20,0.493,0.605,0.554,7.12,49.671,0.622,5.927
359954,12,2,21,0.493,0.612,0.554,7.191,53.138,0.622,5.927
359954,12,2,22,0.494,0.62,0.568,7.271,53.698,0.622,5.927
359954,12,2,23,0.495,0.624,0.568,7.354,53.952,0.622,5.927
359954,12,2,24,0.495,0.624,0.568,7.387,54.476,0.622,5.927
359954,12,2,25,0.496,0.628,0.568,7.418,54.988,0.622,5.927
359954,12,2,26,0.496,0.633,0.568,7.514,55.874,0.622,5.927
359954,12,2,27,0.497,0.635,0.554,7.662,57.431,0.622,5.927
359954,12,2,28,0.497,0.643,0.554,7.803,59.092,0.622,5.927
359954,12,2,29,0.497,0.643,0.554,7.903,60.928,0.622,5.927
359954,12,2,30,0.498,0.645,0.554,8.059,62.632,0.622,5.927
359954,12,2,31,0.499,0.647,0.554,8.159,66.085,0.622,5.927
359954,12,2,32,0.499,0.65,0.568,8.238,68.561,0.622,5.927
359954,12,2,33,0.499,0.652,0.581,8.291,69.939,0.622,5.927
359954,12,2,34,0.499,0.652,0.595,8.396,71.998,0.622,5.927
359954,12,2,35,0.5,0.658,0.595,8.444,73.472,0.622,5.927
359954,12,2,36,0.501,0.658,0.595,8.418,76.603,0.622,5.927
359954,12,2,37,0.501,0.66,0.595,8.404,79.079,0.622,5.927
359954,12,2,38,0.501,0.671,0.595,8.395,82.562,0.622,5.927
359954,12,2,39,0.502,0.671,0.595,8.384,88.337,0.622,5.927
359954,12,2,40,0.502,0.675,0.595,8.364,91.125,0.622,5.927
359954,12,2,41,0.502,0.673,0.595,8.323,91.649,0.622,5.927
359954,12,2,42,0.503,0.671,0.595,8.357,92.175,0.622,5.927
359954,12,2,43,0.502,0.673,0.595,8.377,92.322,0.622,5.927
359954,12,2,44,0.503,0.673,0.581,8.371,93.314,0.622,5.927
359954,12,2,45,0.503,0.673,0.581,8.337,93.043,0.622,5.927
359954,12,2,46,0.503,0.675,0.581,8.299,92.182,0.622,5.927
359954,12,2,47,0.503,0.675,0.581,8.255,91.272,0.622,5.927
359954,12,2,48,0.504,0.677,0.581,8.184,90.264,0.622,5.927
359954,12,2,49,0.504,0.681,0.595,8.126,89.695,0.622,5.927
190146,10,2,0,0.559,0.709,0.682,5.734,85.64,0.729,4.585
190146,10,2,1,0.559,0.709,0.682,5.734,85.64,0.729,4.585
190146,10,2,2,0.576,0.717,0.706,5.517,75.906,0.729,4.585
190146,10,2,3,0.586,0.725,0.718,5.463,73.652,0.729,4.585
190146,10,2,4,0.596,0.73,0.753,5.404,82.435,0.729,4.585
190146,10,2,5,0.604,0.742,0.741,5.303,101.992,0.729,4.585
190146,10,2,6,0.609,0.76,0.741,5.384,127.606,0.729,4.585
190146,10,2,7,0.613,0.773,0.753,5.456,142.214,0.729,4.585
190146,10,2,8,0.615,0.775,0.753,5.597,168.585,0.729,4.585
190146,10,2,9,0.617,0.778,0.741,5.836,201.315,0.729,4.585
190146,10,2,10,0.619,0.793,0.741,6.033,211.746,0.729,4.585
190146,10,2,11,0.622,0.799,0.741,6.165,228.345,0.729,4.585
190146,10,2,12,0.623,0.816,0.753,6.364,248.46,0.729,4.585
190146,10,2,13,0.625,0.819,0.753,6.445,262.804,0.729,4.585
190146,10,2,14,0.626,0.824,0.765,6.584,271.81,0.729,4.585
190146,10,2,15,0.628,0.837,0.765,6.772,276.403,0.729,4.585
190146,10,2,16,0.629,0.85,0.765,6.924,280.601,0.729,4.585
190146,10,2,17,0.63,0.86,0.753,7.093,294.578,0.729,4.585
190146,10,2,18,0.631,0.872,0.753,7.267,308.231,0.729,4.585
190146,10,2,19,0.632,0.877,0.753,7.354,320.427,0.729,4.585
190146,10,2,20,0.632,0.882,0.753,7.412,330.686,0.729,4.585
190146,10,2,21,0.633,0.887,0.753,7.463,339.441,0.729,4.585
190146,10,2,22,0.634,0.887,0.753,7.531,341.184,0.729,4.585
190146,10,2,23,0.634,0.888,0.753,7.56,344.76,0.729,4.585
190146,10,2,24,0.635,0.89,0.753,7.573,348.361,0.729,4.585
190146,10,2,25,0.636,0.888,0.753,7.607,349.547,0.729,4.585
190146,10,2,26,0.637,0.888,0.753,7.602,356.117,0.729,4.585
190146,10,2,27,0.638,0.89,0.753,7.646,366.396,0.729,4.585
190146,10,2,28,0.639,0.895,0.753,7.632,368.735,0.729,4.585
190146,10,2,29,0.64,0.901,0.753,7.61,369.988,0.729,4.585
190146,10,2,30,0.64,0.903,0.753,7.549,369.423,0.729,4.585
190146,10,2,31,0.641,0.905,0.753,7.482,370.412,0.729,4.585
190146,10,2,32,0.642,0.906,0.753,7.404,371.109,0.729,4.585
190146,10,2,33,0.642,0.906,0.753,7.337,374.497,0.729,4.585
190146,10,2,34,0.643,0.908,0.753,7.256,375.496,0.729,4.585
190146,10,2,35,0.643,0.911,0.753,7.165,374.968,0.729,4.585
190146,10,2,36,0.644,0.913,0.753,7.116,374.333,0.729,4.585
190146,10,2,37,0.644,0.911,0.753,7.058,373.922,0.729,4.585
190146,10,2,38,0.645,0.913,0.753,6.984,375.101,0.729,4.585
190146,10,2,39,0.645,0.913,0.753,6.935,379.113,0.729,4.585
190146,10,2,40,0.645,0.914,0.753,6.876,380.961,0.729,4.585
190146,10,2,41,0.646,0.914,0.753,6.818,381.218,0.729,4.585
190146,10,2,42,0.646,0.914,0.753,6.748,380.712,0.729,4.585
190146,10,2,43,0.646,0.914,0.753,6.69,377.893,0.729,4.585
190146,10,2,44,0.646,0.914,0.753,6.607,375.873,0.729,4.585
190146,10,2,45,0.647,0.914,0.753,6.538,374.979,0.729,4.585
190146,10,2,46,0.647,0.914,0.753,6.481,373.069,0.729,4.585
190146,10,2,47,0.647,0.916,0.753,6.417,371.358,0.729,4.585
190146,10,2,48,0.647,0.918,0.753,6.349,367.937,0.729,4.585
190146,10,2,49,0.647,0.916,0.753,6.27,365.476,0.729,4.585
168784,13,10,0,0.575,0.696,0.687,7.514,256.33,0.821,3.87
168784,13,10,1,0.575,0.696,0.687,7.514,256.33,0.821,3.87
168784,13,10,2,0.589,0.718,0.703,7.662,247.33,0.821,3.87
168784,13,10,3,0.602,0.736,0.708,7.778,216.348,0.821,3.87
168784,13,10,4,0.609,0.752,0.713,7.571,194.176,0.821,3.87
168784,13,10,5,0.614,0.763,0.713,7.523,183.762,0.821,3.87
168784,13,10,6,0.618,0.769,0.718,7.228,171.695,0.821,3.87
168784,13,10,7,0.62,0.777,0.718,7.054,165.485,0.821,3.87
168784,13,10,8,0.622,0.779,0.723,7.058,172.355,0.821,3.87
168784,13,10,9,0.624,0.784,0.733,7.078,179.959,0.821,3.87
168784,13,10,10,0.625,0.783,0.728,6.994,178.582,0.821,3.87
168784,13,10,11,0.625,0.782,0.728,7.152,178.63,0.821,3.87
168784,13,10,12,0.626,0.787,0.733,7.095,175.345,0.821,3.87
168784,13,10,13,0.626,0.782,0.728,7.21,174.469,0.821,3.87
168784,13,10,14,0.625,0.781,0.723,7.302,173.138,0.821,3.87
168784,13,10,15,0.626,0.783,0.723,7.291,169.219,0.821,3.87
168784,13,10,16,0.627,0.785,0.728,7.199,164.974,0.821,3.87
168784,13,10,17,0.626,0.785,0.728,7.161,163.292,0.821,3.87
168784,13,10,18,0.626,0.785,0.723,7.191,163.256,0.821,3.87
168784,13,10,19,0.626,0.787,0.723,7.215,163.646,0.821,3.87
168784,13,10,20,0.627,0.788,0.728,7.196,162.198,0.821,3.87
168784,13,10,21,0.627,0.788,0.728,7.211,160.986,0.821,3.87
168784,13,10,22,0.627,0.788,0.728,7.182,159.645,0.821,3.87
168784,13,10,23,0.628,0.789,0.728,7.143,159.629,0.821,3.87
168784,13,10,24,0.628,0.789,0.728,7.071,163.754,0.821,3.87
168784,13,10,25,0.628,0.791,0.728,7.05,180.683,0.821,3.87
168784,13,10,26,0.629,0.794,0.728,7.022,204.546,0.821,3.87
168784,13,10,27,0.629,0.794,0.738,6.862,217.36,0.821,3.87
168784,13,10,28,0.63,0.794,0.738,6.761,227.314,0.821,3.87
168784,13,10,29,0.63,0.794,0.738,6.625,235.988,0.821,3.87
168784,13,10,30,0.631,0.794,0.738,6.515,244.369,0.821,3.87
168784,13,10,31,0.631,0.795,0.738,6.451,251.604,0.821,3.87
168784,13,10,32,0.632,0.798,0.744,6.35,259.72,0.821,3.87
168784,13,10,33,0.632,0.797,0.738,6.27,265.173,0.821,3.87
168784,13,10,34,0.632,0.798,0.738,6.208,290.169,0.821,3.87
168784,13,10,35,0.632,0.797,0.733,6.231,332.171,0.821,3.87
168784,13,10,36,0.632,0.8,0.733,6.203,366.938,0.821,3.87
168784,13,10,37,0.633,0.799,0.733,6.19,384.985,0.821,3.87
168784,13,10,38,0.633,0.799,0.733,6.199,392.817,0.821,3.87
168784,13,10,39,0.633,0.799,0.733,6.205,405.388,0.821,3.87
168784,13,10,40,0.632,0.799,0.733,6.263,430.246,0.821,3.87
168784,13,10,41,0.633,0.799,0.733,6.252,455.025,0.821,3.87
168784,13,10,42,0.633,0.8,0.738,6.251,475.666,0.821,3.87
168784,13,10,43,0.633,0.802,0.738,6.241,500.98,0.821,3.87
168784,13,10,44,0.634,0.802,0.738,6.267,523.98,0.821,3.87
168784,13,10,45,0.634,0.804,0.738,6.263,546.46,0.821,3.87
168784,13,10,46,0.634,0.805,0.744,6.297,563.139,0.821,3.87
168784,13,10,47,0.635,0.807,0.744,6.281,578.814,0.821,3.87
168784,13,10,48,0.635,0.808,0.744,6.289,588.899,0.821,3.87
168784,13,10,49,0.635,0.809,0.744,6.277,601.786,0.821,3.87
359954,2,1,0,0.44,0.459,0.473,8.126,77.69,0.635,5.93
359954,2,1,1,0.44,0.459,0.473,8.126,77.69,0.635,5.93
359954,2,1,2,0.441,0.457,0.473,8.785,74.766,0.635,5.93
359954,2,1,3,0.439,0.454,0.459,9.084,71.496,0.635,5.93
359954,2,1,4,0.441,0.459,0.473,9.294,78.001,0.635,5.93
359954,2,1,5,0.438,0.45,0.473,9.238,80.214,0.635,5.93
359954,2,1,6,0.437,0.454,0.473,9.368,76.886,0.635,5.93
359954,2,1,7,0.435,0.452,0.473,9.316,79.643,0.635,5.93
359954,2,1,8,0.434,0.45,0.473,9.432,80.797,0.635,5.93
359954,2,1,9,0.433,0.45,0.473,9.549,86.022,0.635,5.93
359954,2,1,10,0.435,0.456,0.473,9.533,85.055,0.635,5.93
359954,2,1,11,0.435,0.457,0.473,9.685,86.408,0.635,5.93
359954,2,1,12,0.436,0.456,0.473,9.875,92.644,0.635,5.93
359954,2,1,13,0.438,0.456,0.473,9.936,94.375,0.635,5.93
359954,2,1,14,0.438,0.456,0.473,9.84,96.013,0.635,5.93
359954,2,1,15,0.439,0.456,0.473,9.881,95.959,0.635,5.93
359954,2,1,16,0.439,0.452,0.473,9.862,93.124,0.635,5.93
359954,2,1,17,0.44,0.454,0.473,9.796,90.409,0.635,5.93
359954,2,1,18,0.44,0.457,0.473,9.682,88.004,0.635,5.93
359954,2,1,19,0.441,0.463,0.473,9.542,86.685,0.635,5.93
359954,2,1,20,0.44,0.461,0.473,9.487,84.642,0.635,5.93
359954,2,1,21,0.44,0.456,0.473,9.492,83.341,0.635,5.93
359954,2,1,22,0.44,0.456,0.473,9.511,84.062,0.635,5.93
359954,2,1,23,0.44,0.456,0.473,9.492,84.427,0.635,5.93
359954,2,1,24,0.439,0.456,0.473,9.501,85.152,0.635,5.93
359954,2,1,25,0.44,0.454,0.473,9.474,84.026,0.635,5.93
359954,2,1,26,0.439,0.454,0.473,9.433,82.372,0.635,5.93
359954,2,1,27,0.439,0.454,0.473,9.374,80.665,0.635,5.93
359954,2,1,28,0.439,0.456,0.473,9.368,79.271,0.635,5.93
359954,2,1,29,0.44,0.456,0.473,9.366,79.431,0.635,5.93
359954,2,1,30,0.44,0.454,0.473,9.375,77.988,0.635,5.93
359954,2,1,31,0.44,0.454,0.473,9.333,82.108,0.635,5.93
359954,2,1,32,0.441,0.454,0.473,9.329,82.691,0.635,5.93
359954,2,1,33,0.441,0.452,0.473,9.366,85.934,0.635,5.93
359954,2,1,34,0.44,0.452,0.473,9.328,86.375,0.635,5.93
359954,2,1,35,0.44,0.452,0.473,9.291,88.919,0.635,5.93
359954,2,1,36,0.44,0.452,0.473,9.316,92.337,0.635,5.93
359954,2,1,37,0.44,0.452,0.473,9.423,96.448,0.635,5.93
359954,2,1,38,0.44,0.452,0.473,9.574,103.806,0.635,5.93
359954,2,1,39,0.441,0.452,0.473,9.628,107.627,0.635,5.93
359954,2,1,40,0.44,0.452,0.473,9.669,109.873,0.635,5.93
359954,2,1,41,0.44,0.452,0.473,9.678,112.906,0.635,5.93
359954,2,1,42,0.44,0.452,0.473,9.655,114.027,0.635,5.93
359954,2,1,43,0.441,0.452,0.473,9.625,114.755,0.635,5.93
359954,2,1,44,0.441,0.452,0.473,9.594,117.606,0.635,5.93
359954,2,1,45,0.441,0.452,0.473,9.543,116.266,0.635,5.93
359954,2,1,46,0.441,0.452,0.473,9.499,114.896,0.635,5.93
359954,2,1,47,0.441,0.452,0.473,9.484,114.621,0.635,5.93
359954,2,1,48,0.44,0.452,0.473,9.477,115.467,0.635,5.93
359954,2,1,49,0.44,0.452,0.473,9.446,115.677,0.635,5.93
359954,2,10,0,0.446,0.44,0.473,7.528,46.962,0.635,5.93
359954,2,10,1,0.446,0.44,0.473,7.528,46.962,0.635,5.93
359954,2,10,2,0.469,0.478,0.5,7.91,52.109,0.635,5.93
359954,2,10,3,0.482,0.548,0.514,8.09,52.393,0.635,5.93
359954,2,10,4,0.491,0.601,0.568,8.008,56.197,0.635,5.93
359954,2,10,5,0.491,0.618,0.554,8.259,58.532,0.635,5.93
359954,2,10,6,0.496,0.637,0.568,8.371,58.553,0.635,5.93
359954,2,10,7,0.498,0.645,0.568,8.502,59.222,0.635,5.93
359954,2,10,8,0.5,0.65,0.581,8.658,58.587,0.635,5.93
359954,2,10,9,0.501,0.654,0.581,8.744,58.519,0.635,5.93
359954,2,10,10,0.502,0.654,0.581,8.89,58.541,0.635,5.93
359954,2,10,11,0.504,0.654,0.581,8.827,57.608,0.635,5.93
359954,2,10,12,0.505,0.673,0.581,8.802,59.148,0.635,5.93
359954,2,10,13,0.508,0.675,0.581,8.91,64.972,0.635,5.93
359954,2,10,14,0.508,0.673,0.608,8.906,65.522,0.635,5.93
359954,2,10,15,0.51,0.677,0.608,8.804,65.995,0.635,5.93
359954,2,10,16,0.51,0.681,0.608,8.825,66.101,0.635,5.93
359954,2,10,17,0.511,0.688,0.608,8.687,66.474,0.635,5.93
359954,2,10,18,0.513,0.692,0.595,8.535,67.016,0.635,5.93
359954,2,10,19,0.514,0.696,0.595,8.364,66.263,0.635,5.93
359954,2,10,20,0.515,0.699,0.595,8.2,66.567,0.635,5.93
359954,2,10,21,0.517,0.703,0.622,8.024,67.66,0.635,5.93
359954,2,10,22,0.517,0.705,0.622,7.93,69.084,0.635,5.93
359954,2,10,23,0.518,0.707,0.622,7.846,70.196,0.635,5.93
359954,2,10,24,0.518,0.713,0.622,7.719,71.784,0.635,5.93
359954,2,10,25,0.519,0.718,0.622,7.684,74.251,0.635,5.93
359954,2,10,26,0.519,0.718,0.622,7.649,75.232,0.635,5.93
359954,2,10,27,0.519,0.716,0.622,7.642,75.975,0.635,5.93
359954,2,10,28,0.52,0.716,0.622,7.672,76.414,0.635,5.93
359954,2,10,29,0.52,0.716,0.622,7.792,77.996,0.635,5.93
359954,2,10,30,0.52,0.716,0.622,7.951,80.391,0.635,5.93
359954,2,10,31,0.52,0.716,0.622,8.1,81.386,0.635,5.93
359954,2,10,32,0.52,0.716,0.622,8.189,82.099,0.635,5.93
359954,2,10,33,0.52,0.718,0.622,8.263,82.74,0.635,5.93
359954,2,10,34,0.521,0.718,0.622,8.33,83.959,0.635,5.93
359954,2,10,35,0.521,0.718,0.622,8.317,84.08,0.635,5.93
359954,2,10,36,0.521,0.722,0.622,8.351,85.435,0.635,5.93
359954,2,10,37,0.521,0.722,0.622,8.354,86.07,0.635,5.93
359954,2,10,38,0.522,0.722,0.622,8.4,86.619,0.635,5.93
359954,2,10,39,0.522,0.724,0.622,8.459,86.547,0.635,5.93
359954,2,10,40,0.522,0.726,0.622,8.461,86.472,0.635,5.93
359954,2,10,41,0.522,0.728,0.635,8.47,86.594,0.635,5.93
359954,2,10,42,0.522,0.728,0.635,8.494,86.399,0.635,5.93
359954,2,10,43,0.522,0.728,0.622,8.557,86.209,0.635,5.93
359954,2,10,44,0.521,0.728,0.622,8.575,85.981,0.635,5.93
359954,2,10,45,0.521,0.726,0.622,8.574,86.129,0.635,5.93
