run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg
168757,8,1,33,0.637,0.75,4.066,17.456,17.0,97.936,150.16,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,34,0.638,0.75,4.072,17.453,17.0,97.384,150.158,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,35,0.638,0.75,4.06,17.453,17.0,97.218,150.136,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,36,0.637,0.755,4.098,17.461,17.0,97.501,150.105,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,37,0.638,0.755,4.103,17.466,17.0,97.223,150.117,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,38,0.638,0.755,4.136,17.469,17.0,97.309,150.156,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,39,0.637,0.75,4.153,17.46,17.0,97.13,150.168,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,40,0.637,0.75,4.178,17.467,17.0,97.266,150.154,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,41,0.637,0.75,4.176,17.462,17.0,97.49,150.148,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,42,0.638,0.75,4.163,17.47,17.0,97.715,150.141,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,43,0.638,0.76,4.179,17.472,17.0,97.465,150.101,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,44,0.638,0.76,4.185,17.477,17.0,97.628,150.1,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,45,0.638,0.76,4.178,17.475,17.0,97.437,150.084,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,46,0.638,0.76,4.163,17.483,17.0,97.292,150.084,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,47,0.638,0.76,4.197,17.49,17.0,97.468,150.079,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,48,0.637,0.765,4.2,17.49,17.0,97.2,150.084,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,49,0.638,0.765,4.214,17.488,17.0,96.854,150.078,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,50,0.638,0.765,4.236,17.495,17.0,96.647,150.069,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,51,0.637,0.76,4.217,17.495,17.0,96.772,150.084,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,52,0.638,0.76,4.21,17.49,17.0,97.337,150.132,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,53,0.638,0.76,4.212,17.491,17.0,97.509,150.138,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,54,0.638,0.76,4.217,17.495,17.0,97.679,150.134,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,55,0.638,0.755,4.217,17.497,17.0,97.54,150.13,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,56,0.638,0.755,4.228,17.5,17.0,97.587,150.15,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,57,0.638,0.755,4.238,17.503,17.0,97.439,150.158,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,58,0.638,0.76,4.246,17.504,17.0,97.852,150.159,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,59,0.638,0.76,4.238,17.501,17.0,97.87,150.167,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,60,0.638,0.76,4.242,17.502,17.0,97.784,150.179,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,61,0.638,0.76,4.251,17.502,17.0,97.591,150.187,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,62,0.638,0.76,4.238,17.503,17.0,97.733,150.199,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,63,0.638,0.76,4.222,17.499,17.0,97.721,150.184,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,64,0.638,0.755,4.244,17.499,17.0,98.058,150.163,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,65,0.638,0.755,4.265,17.502,17.0,97.959,150.162,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,66,0.638,0.755,4.274,17.5,17.0,98.474,150.182,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,67,0.638,0.755,4.282,17.501,17.0,98.428,150.145,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,68,0.638,0.75,4.301,17.506,17.0,98.631,150.165,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,69,0.638,0.75,4.287,17.503,17.0,98.874,150.15,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,70,0.638,0.75,4.279,17.506,17.0,98.647,150.134,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,71,0.638,0.75,4.274,17.499,17.0,98.659,150.139,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,72,0.638,0.75,4.276,17.499,17.0,98.489,150.142,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,73,0.638,0.75,4.274,17.498,17.0,99.0,150.168,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,74,0.638,0.75,4.266,17.501,17.0,98.929,150.164,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,75,0.638,0.755,4.276,17.503,17.0,99.064,150.18,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,76,0.638,0.75,4.263,17.502,17.0,99.387,150.148,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,77,0.638,0.75,4.291,17.505,17.0,99.263,150.148,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,78,0.638,0.75,4.277,17.505,17.0,99.374,150.143,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,79,0.638,0.75,4.27,17.506,17.0,99.295,150.13,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,80,0.638,0.75,4.277,17.507,17.0,99.599,150.124,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
168757,8,1,81,0.638,0.755,4.275,17.509,17.0,99.634,150.148,150.0,0.75,4.277,17.516,17.0,98.465,150.026,150.0,0.663
