run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg,bootstrap_diversity_mean,bootstrap_diversity_var
359982,4,2,32,0.869,0.903,6.978,35.434,35.0,10497.551,2896.378,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,33,0.869,0.903,6.994,35.43,35.0,10487.12,2896.663,2887.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,34,0.869,0.903,7.0,35.428,35.0,10503.738,2896.841,2887.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,35,0.869,0.903,7.026,35.422,35.0,10440.441,2896.506,2887.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,36,0.869,0.903,6.978,35.421,35.0,10410.479,2896.751,2887.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,37,0.869,0.903,6.983,35.427,35.0,10361.694,2896.772,2887.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,38,0.869,0.903,7.04,35.427,35.0,10401.221,2896.773,2887.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,39,0.869,0.903,6.993,35.423,35.0,10491.948,2896.534,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,40,0.869,0.903,6.974,35.429,35.0,10483.265,2896.206,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,41,0.869,0.903,6.935,35.432,35.0,10472.301,2895.907,2885.5,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,42,0.869,0.903,6.892,35.431,35.0,10548.226,2895.989,2885.5,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,2e-06
359982,4,2,43,0.869,0.903,6.909,35.43,35.0,10499.639,2895.978,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,44,0.869,0.903,6.933,35.436,35.0,10570.922,2895.858,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,45,0.869,0.903,6.964,35.451,35.0,10564.03,2895.822,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,46,0.869,0.903,6.993,35.455,35.0,10516.596,2896.048,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,47,0.869,0.903,6.999,35.467,35.0,10493.104,2895.775,2886.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,48,0.869,0.903,6.977,35.471,35.0,10502.424,2895.367,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,49,0.869,0.903,6.96,35.463,35.0,10476.085,2895.196,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,50,0.869,0.903,6.967,35.464,35.0,10483.02,2895.166,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,51,0.869,0.903,6.985,35.465,35.0,10531.1,2895.466,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,52,0.869,0.903,6.979,35.471,35.0,10507.428,2895.463,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,3e-06
359982,4,2,53,0.869,0.903,6.953,35.471,35.0,10515.443,2895.488,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.633,4e-06
359982,4,2,54,0.869,0.903,6.979,35.47,35.0,10489.693,2895.353,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
359982,4,2,55,0.869,0.903,6.996,35.472,35.0,10488.192,2895.443,2885.0,0.903,6.984,35.484,35.0,10379.602,2900.037,2892.0,0.868,0.632,4e-06
